id,year,area,sp_area,day,body,alternatives,answer
06,2017,LC - Linguagens e Códigos,,D1,"QUESTÃO 06  
Romanos usavam redes sociais há  
dois mil anos, diz livro
Ao tuitar ou comentar embaixo do post de um de seus 
vários amigos no Facebook, você provavelmente se sente 
privilegiado por viver em um tempo na história em que é 
possível alcançar de forma imediata uma vasta rede de 
contatos por meio de um simples clique no botão “enviar”. 
Você talvez também reflita sobre como as gerações 
passadas puderam viver sem mídias sociais, desprovidas 
da capacidade de verem e serem vistas, de receber, gerar 
e interagir com uma imensa carga de informações. Mas o 
que você talvez não saiba é que os seres humanos usam 
ferramentas de interação social há mais de dois mil anos. 
É o que aﬁrma Tom Standage, autor do livro Writing on the 
Wall — Social Media, The first 2 000 Years (Escrevendo 
no mural — mídias sociais, os primeiros 2 mil anos, em tradução livre).
Segundo Standage, Marco Túlio Cícero, ﬁlósofo e 
político romano, teria sido, junto com outros membros da 
elite romana, precursor do uso de redes sociais. O autor 
relata como Cícero usava um escravo, que posteriormente 
tornou-se seu escriba, para redigir mensagens em rolos 
de papiro que eram enviados a uma espécie de rede de 
contatos. Estas pessoas, por sua vez, copiavam seu texto, 
acrescentavam seus próprios comentários e repassavam 
adiante. “Hoje temos computadores e banda larga, mas os 
romanos tinham escravos e escribas que transmitiam suas 
mensagens”, disse Standage à BBC Brasil. “Membros 
da elite romana escreviam entre si constantemente, 
comentando sobre as últimas movimentações políticas e expressando opiniões.”
Além do papiro, outra plataforma comumente utilizada 
pelos romanos era uma tábua de cera do tamanho e da 
forma de um tablet moderno, em que escreviam recados, 
perguntas ou transmitiam os principais pontos da acta 
diurna, um “jornal” exposto diariamente no Fórum de 
Roma. Essa tábua, o “iPad da Roma Antiga”, era levada 
por um mensageiro até o destinatário, que respondia 
embaixo da mensagem.
Na reportagem, há uma comparação entre tecnologias 
de comunicação antigas e atuais. Quanto ao gênero 
mensagem, identiﬁca-se como característica que perdura 
ao longo dos tempos o(a)","
A  imediatismo das respostas.
B  compartilhamento de informações.
C  interferência direta de outros no texto original.
D  recorrência de seu uso entre membros da elite.
E  perﬁl social dos envolvidos na troca comunicativa.",B
07,2017,LC - Linguagens e Códigos,,D1,"QUESTÃO 07  
 A causa secreta
 Machado de Assis
Garcia tinha-se chegado ao cadáver, levantara o 
lenço e contemplara por alguns instantes as feições 
defuntas. Depois, como se a morte espiritualizasse tudo, 
inclinou-se e beijou-a na testa. Foi nesse momento que 
Fortunato chegou à porta. Estacou assombrado; não 
podia ser o beijo da amizade, podia ser o epílogo de um 
livro adúltero [...].
Entretanto, Garcia inclinou-se ainda para beijar outra 
vez o cadáver, mas então não pôde mais. O beijo rebentou 
em soluços, e os olhos não puderam conter as lágrimas, 
que vieram em borbotões, lágrimas de amor calado, e 
irremediável desespero. Fortunato, à porta, onde ﬁcara, 
saboreou tranquilo essa explosão de dor moral que foi 
longa, muito longa, deliciosamente longa.
No fragmento, o narrador adota um ponto de vista que 
acompanha a perspectiva de Fortunato. O que singulariza 
esse procedimento narrativo é o registro do(a)","
A  indignação face à suspeita do adultério da esposa.
B  tristeza compartilhada pela perda da mulher amada.
C  espanto diante da demonstração de afeto de Garcia.
D prazer da personagem em relação ao sofrimento alheio.
E superação do ciúme pela comoção decorrente da morte.",D
08,2017,LC - Linguagens e Códigos,,D1,"QUESTÃO 08  
Mas assim que penetramos no universo da web, 
descobrimos que ele constitui não apenas um imenso 
“território” em expansão acelerada, mas que também 
oferece inúmeros “mapas”, ﬁltros, seleções para ajudar 
o navegante a orientar-se. O melhor guia para a web é 
a própria web. Ainda que seja preciso ter a paciência 
de explorá-la. Ainda que seja preciso arriscar-se a ﬁcar 
perdido, aceitar “a perda de tempo” para familiarizar-se 
com esta terra estranha. Talvez seja preciso ceder por um 
instante a seu aspecto lúdico para descobrir, no desvio 
de um link, os sites que mais se aproximam de nossos 
interesses proﬁssionais ou de nossas paixões e que 
poderão, portanto, alimentar da melhor maneira possível 
nossa jornada pessoal.
O usuário iniciante sente-se não raramente desorientado 
no oceano de informações e possibilidades disponíveis 
na rede mundial de computadores. Nesse sentido, 
Pierre Lévy destaca como um dos principais aspectos da 
internet o(a)","
A  espaço aberto para a aprendizagem.
B  grande número de ferramentas de pesquisa.
C  ausência de mapas ou guias explicativos.
D  inﬁnito número de páginas virtuais.
E  diﬁculdade de acesso aos sites de pesquisa.",A
09,2017,LC - Linguagens e Códigos,,D1,"QUESTÃO 09  
TEXTO I
Terezinha de Jesus
De uma queda foi ao chão
Acudiu três cavalheiros
Todos os três de chapéu na mão
O primeiro foi seu pai
O segundo, seu irmão
O terceiro foi aquele
 A quem Tereza deu a mão
TEXTO II
Outra interpretação é feita a partir das condições 
sociais daquele tempo. Para a ama e para a criança para 
quem cantava a cantiga, a música falava do casamento 
como um destino natural na vida da mulher, na sociedade 
brasileira do século XIX, marcada pelo patriarcalismo. A 
música prepara a moça para o seu destino não apenas 
inexorável, mas desejável: o casamento, estabelecendo 
uma hierarquia de obediência (pai, irmão mais velho, 
marido), de acordo com a época e circunstâncias de sua 
vida.
O comentário do Texto II sobre o Texto I evoca a 
mobilização da língua oral que, em determinados 
contextos,","
A  assegura a existência de pensamentos contrários à ordem vigente.
B  mantém a heterogeneidade das formas de relações sociais.
C  conserva a influência religiosa sobre certas culturas.
D  preserva a diversidade cultural e comportamental.
E  reforça comportamentos e padrões culturais.",E
10,2017,LC - Linguagens e Códigos,,D1,"QUESTÃO 10  
Infância
Graciliano Ramos 
Essas moças tinham o vezo de afirmar o contrário 
do que desejavam. Notei a singularidade quando 
principiaram a elogiar o meu paletó cor de macaco. 
Examinavam-no sérias, achavam o pano e os 
aviamentos de qualidade superior, o feitio admirável. 
Envaideci-me: nunca havia reparado em tais 
vantagens. Mas os gabos se prolongaram, trouxeram-me 
desconfiança. Percebi afinal que elas zombavam e 
não me susceptibilizei. Longe disso: achei curiosa 
aquela maneira de falar pelo avesso, diferente das 
grosserias a que me habituara. Em geral me diziam 
com franqueza que a roupa não me assentava no 
corpo, sobrava nos sovacos.
Por meio de recursos linguísticos, os textos mobilizam 
estratégias para introduzir e retomar ideias, promovendo 
a progressão do tema. No fragmento transcrito, um novo 
aspecto do tema é introduzido pela expressão","
A  “a singularidade”.
B  “tais vantagens”.
C  “os gabos”.
D  “Longe disso”.
E  “Em geral”.",D
11,2017,LC - Linguagens e Códigos,,D1,"QUESTÃO 11  
Descrição do diagrama: No centro do diagrama, a 
imagem de um homem estilizado, identiﬁcado como 
“Novo consumidor social”. Em volta, círculos com 
as características desse consumidor: “Usa novos 
canais on-line e novas ferramentas de comunicação”, 
“Conﬁa em conselhos de amigos on-line, conhecidos e 
estranhos”, “Tende a comprar mais on-line do que off-line”, 
“Quer fornecer feedback sobre o produto e serviço ao 
cliente”, “Deseja uma experiência melhor on-line do que 
off-line”, “Lê e cria avaliações, ranking de produtos e 
posts em blogs”, “Quer suporte para encontrar pessoas 
que compartilham da mesma opinião”.
O consumidor do século XXI, chamado de novo 
consumidor social, tende a se comportar de modo 
diferente do consumidor tradicional. Pela associação das 
características apresentadas no diagrama, infere-se que 
esse novo consumidor sofre influência da","
A  cultura do comércio eletrônico.
B  busca constante pelo menor preço.
C  divulgação de informações pelas empresas.
D  necessidade recorrente de consumo.
E  postura comum aos consumidores tradicionais.",A
12,2017,LC - Linguagens e Códigos,,D1,"QUESTÃO 12  
 A língua tupi no Brasil
Há 300 anos, morar na vila de São Paulo de 
Piratininga (peixe seco, em tupi) era quase sinônimo 
de falar língua de índio. Em cada cinco habitantes 
da cidade, só dois conheciam o português. Por isso, 
em 1698, o governador da província, Artur de Sá e 
Meneses, implorou a Portugal que só mandasse padres 
que soubessem “a língua geral dos índios”, pois “aquela 
gente não se explica em outro idioma”.
Derivado do dialeto de São Vicente, o tupi de  
São Paulo se desenvolveu e se espalhou no século XVII, 
graças ao isolamento geográﬁco da cidade e à atividade 
pouco cristã dos mamelucos paulistas: as bandeiras, 
expedições ao sertão em busca de escravos índios. 
Muitos bandeirantes nem sequer falavam o português 
ou se expressavam mal. Domingos Jorge Velho, o 
paulista que destruiu o Quilombo dos Palmares em 
1694, foi descrito pelo bispo de Pernambuco como “um 
bárbaro que nem falar sabe”. Em suas andanças, essa 
gente batizou lugares como Avanhandava (lugar onde o 
índio corre), Pindamonhangaba (lugar de fazer anzol) e 
Itu (cachoeira). E acabou inventando uma nova língua.
“Os escravos dos bandeirantes vinham de mais de 
100 tribos diferentes”, conta o historiador e antropólogo 
John Monteiro, da Universidade Estadual de Campinas. 
“Isso mudou o tupi paulista, que, além da influência do 
português, ainda recebia palavras de outros idiomas.” 
O resultado da mistura ﬁcou conhecido como língua geral 
do sul, uma espécie de tupi facilitado.
O texto trata de aspectos sócio-históricos da formação 
linguística nacional. Quanto ao papel do tupi na formação 
do português brasileiro, depreende-se que essa língua 
indígena","
A  contribuiu efetivamente para o léxico, com nomes relativos aos traços característicos dos lugares designados.
B  originou o português falado em São Paulo no século XVII, em cuja base gramatical também está a fala de variadas etnias indígenas.
C  desenvolveu-se sob influência dos trabalhos de catequese dos padres portugueses, vindos de Lisboa.
D  misturou-se aos falares africanos, em razão das interações entre portugueses e negros nas investidas contra o Quilombo dos Palmares.
E  expandiu-se paralelamente ao português falado pelo colonizador, e juntos originaram a língua dos bandeirantes paulistas.",A
13,2017,LC - Linguagens e Códigos,,D1,"QUESTÃO 13  
O farrista
Quando o almirante Cabral
Pôs as patas no Brasil
O anjo da guarda dos índios
Estava passeando em Paris.
Quando ele voltou de viagem
O holandês já está aqui.
O anjo respira alegre:
“Não faz mal, isto é boa gente,
Vou arejar outra vez.”
O anjo transpôs a barra,
Diz adeus a Pernambuco,
Faz barulho, vuco-vuco,
Tal e qual o zepelim
Mas deu um vento no anjo,
Ele perdeu a memória...
E não voltou nunca mais.
a obra de Murilo Mendes situa-se na fase inicial do 
Modernismo, cujas propostas estéticas transparecem, no 
poema, por um eu lírico que","
A  conﬁgura um ideal de nacionalidade pela integração regional.
B  remonta ao colonialismo assente sob um viés iconoclasta.
C  repercute as manifestações do sincretismo religioso.
D  descreve a gênese da formação do povo brasileiro.
E  promove inovações no repertório linguístico.",B
14,2017,LC - Linguagens e Códigos,,D1,"QUESTÃO 14  
PROPAGANDA — O exame dos textos e mensagens 
de Propaganda revela que ela apresenta posições 
parciais, que refletem apenas o pensamento de uma 
minoria, como se exprimissem, em vez disso, a convicção 
de uma população; trata-se, no fundo, de convencer o 
ouvinte ou o leitor de que, em termos de opinião, está fora 
do caminho certo, e de induzi-lo a aderir às teses que lhes 
são apresentadas, por um mecanismo bem conhecido da 
psicologia social, o do conformismo induzido por pressões 
do grupo sobre o indivíduo isolado.
De acordo com o texto, as estratégias argumentativas 
e o uso da linguagem na produção da propaganda 
favorecem a","
A  reflexão da sociedade sobre os produtos anunciados.
B  difusão do pensamento e das preferências das grandes massas.
C  imposição das ideias e posições de grupos especíﬁcos.
D  decisão consciente do consumidor a respeito de sua compra.
E  identiﬁcação dos interesses do responsável pelo produto divulgado.",C
15,2017,LC - Linguagens e Códigos,,D1,"QUESTÃO 15  
Sítio Gerimum
Este é o meu lugar [...]
Meu Gerimum é com g
Você pode ter estranhado
Gerimum em abundância
Aqui era plantado
E com a letra g
Meu lugar foi registrado.
Nos versos de um menino de 12 anos, o emprego da 
palavra “Gerimum” grafada com a letra “g” tem por objetivo","
A valorizar usos informais caracterizadores da norma nacional.
B  conﬁrmar o uso da norma-padrão em contexto da linguagem poética.
C  enfatizar um processo recorrente na transformação da língua portuguesa.
D  registrar a diversidade étnica e linguística presente no território brasileiro.
E  reaﬁrmar discursivamente a forte relação do falante com seu lugar de origem.",E
16,2017,LC - Linguagens e Códigos,,D1,"QUESTÃO 16  
TEXTO I
Criatividade em publicidade: teorias e reflexões
Resumo: O presente artigo aborda uma questão 
primordial na publicidade: a criatividade. Apesar de 
aclamada pelos departamentos de criação das agências, 
devemos ter a consciência de que nem todo anúncio é, 
de fato, criativo. A partir do resgate teórico, no qual os 
conceitos são tratados à luz da publicidade, busca-se 
estabelecer a compreensão dos temas. Para elucidar 
tais questões, é analisada uma campanha impressa da 
marca XXXX. As reflexões apontam que a publicidade 
criativa é essencialmente simples e apresenta uma 
releitura do cotidiano.
TEXTO II
Descrição da imagem: Em um cartaz, aparece a 
seguinte frase: “Ninguém entende melhor de criação 
do que elas. 13 de maio - Dia das Mães”.
Os dois textos apresentados versam sobre o tema 
criatividade. O Texto I é um resumo de caráter cientíﬁco 
e o Texto II, uma homenagem promovida por um site 
de publicidade. De que maneira o Texto II exempliﬁca 
o conceito de criatividade em publicidade apresentado 
no Texto I?","
A  Fazendo menção ao difícil trabalho das mães em criar seus ﬁlhos.
B  Promovendo uma leitura simplista do papel materno em seu trabalho de criar os ﬁlhos.
C  Explorando a polissemia do termo “criação”.
D  Recorrendo a uma estrutura linguística simples.
E  Utilizando recursos gráﬁcos diversiﬁcados.",C
17,2017,LC - Linguagens e Códigos,,D1,"QUESTÃO 17  
Textos e hipertextos: procurando o equilíbrio
Há um medo por parte dos pais e de alguns 
professores de as crianças desaprenderem quando 
navegam, medo de elas viciarem, de obterem informação 
não conﬁável, de elas se isolarem do mundo real, como 
se o computador fosse um agente do mal, um vilão. Esse 
medo é reforçado pela mídia, que costuma apresentar o 
computador como um agente negativo na aprendizagem 
e na socialização dos usuários. Nós sabemos que 
ninguém corre o risco de desaprender quando navega, 
seja em ambientes digitais ou em materiais impressos, 
mas é preciso ver o que se está aprendendo e algumas 
vezes interferir nesse processo a ﬁm de otimizar ou 
orientar a aprendizagem, mostrando aos usuários outros 
temas, outros caminhos, outras possibilidades diferentes 
daquelas que eles encontraram sozinhos ou daquelas 
que eles costumam usar. É preciso, algumas vezes, 
negociar o uso para que ele não seja exclusivo, uma vez 
que há outros meios de comunicação, outros meios de 
informação e outras alternativas de lazer. É uma questão 
de equilibrar e não de culpar.
a autora incentiva o uso da internet pelos estudantes, 
ponderando sobre a necessidade de orientação a esse 
uso, pois essa tecnologia","
A  está repleta de informações conﬁáveis que constituem fonte única para a aprendizagem dos alunos.
B  exige dos pais e professores que proíbam seu uso abusivo para evitar que se torne um vício.
C  tende a se tornar um agente negativo na aprendizagem e na socialização de crianças e jovens.
D  possibilita maior ampliação do conhecimento de mundo quando a aprendizagem é direcionada.
E  leva ao isolamento do mundo real e ao uso exclusivo do computador se a navegação for desmedida.",D
18,2017,LC - Linguagens e Códigos,,D1,"QUESTÃO 18  
O mundo revivido
Hindemburgo Dobal 
Sobre esta casa e as árvores que o tempo
esqueceu de levar. Sobre o curral
de pedra e paz e de outras vacas tristes
chorando a lua e a noite sem bezerros.
Sobre a parede larga deste açude
onde outras cobras verdes se arrastavam,
e pondo o sol nos seus olhos parados
iam colhendo sua safra de sapos.
Sob as constelações do sul que a noite
armava e desarmava: as Três Marias,
o Cruzeiro distante e o Sete-Estrelo.
Sobre este mundo revivido em vão,
a lembrança de primos, de cavalos,
de silêncio perdido para sempre.
No processo de reconstituição do tempo vivido, o eu 
lírico projeta um conjunto de imagens cujo lirismo se 
fundamenta no","
A  inventário das memórias evocadas afetivamente.
B  reflexo da saudade no desejo de voltar à infância.
C  sentimento de inadequação com o presente vivido.
D  ressentimento com as perdas materiais e humanas.
E  lapso no fluxo temporal dos eventos trazidos à cena.",A
