id,year,area,sp_area,day,body,alternatives,answer
11,2015,CH - Ciências Humanas,,D1,"QUESTÃO 11  
a humanidade conhece, atualmente, um fenômeno espacial novo: pela primeira vez na história humana, a 
população urbana ultrapassa a rural no mundo. Todavia, a urbanização é diferenciada entre os continentes.
No texto, faz-se referência a um processo espacial de escala mundial. Um indicador das diferenças continentais 
desse processo espacial está presente em:","
A Orientação política de governos locais.
B Composição religiosa de povos originais.
C Tamanho desigual dos espaços ocupados.
D Distribuição etária dos habitantes do território.
E Grau de modernização de atividades econômicas.",E
12,2015,CH - Ciências Humanas,,D1,"QUESTÃO 12  
Descrição da imagem: Cartograma com a classificação dos países e das regiões, de acordo com o consumo 
de energia elétrica per capita, em 2007 (tep). A legenda indica cinco faixas de consumo: 
De 0 a 1,5: México, América Central, parte da América do Sul, incluindo o Brasil, quase todo o continente 
africano e a maior parte do sudeste asiático.
De 1,5 a 3,0: Groenlândia, Venezuela, Argentina, Chile, África do Sul, parte ocidental da Europa, Cazaquistão, 
Japão e Nova Zelândia.
De 3,0 a 4,5: Iêmen, Omã, Afeganistão, Irã, Paquistão, Polônia, Ucrânia e Bulgária.
De 4,5 a 6,0: parte setentrional da Europa, Rússia e Austrália.
Maior que 6,0: Estados Unidos, Canadá, Finlândia e Arábia Saudita.
a distribuição do consumo de energia elétrica per capita, verificada no cartograma, é resultado da","
A extensão territorial dos Estados-nação.
B diversificação da matriz energética local.
C capacidade de integração política regional.
D proximidade com áreas de produção de petróleo.
E instalação de infraestrutura para atender à demanda.",E
13,2015,CH - Ciências Humanas,,D1,"QUESTÃO 13  
O ícone dos conflitos que assolam a região da bacia do Xingu na atualidade é o projeto da hidrelétrica de Belo 
Monte. Prevista para ser implantada no Médio Xingu, tem a capacidade de gerar, segundo os estudos da Eletronorte, 
11 mil megawatts de energia, o que faria dela a segunda maior hidrelétrica do Brasil. Entre adesivos que refletem o 
teor polêmico do projeto — “Eu quero Belo Monte” e “Fora Belo Monte” —, os moradores de Altamira, cidade polo da 
região onde a usina deverá ser construída, se dividem.
Na polêmica apresentada, de acordo com a perspectiva dos trabalhadores da região, um argumento favorável e outro 
contrário à implementação do projeto estão, respectivamente, na","
A urbanização da periferia e valorização dos imóveis rurais.
B recuperação da autoestima e criação de empregos qualificados.
C expansão de lavouras e crescimento do assalariamento agrícola.
D captação de investimentos e expropriação dos posseiros pobres.
E adoção do preservacionismo e estabelecimento de reservas permanentes.",D
14,2015,CH - Ciências Humanas,,D1,"QUESTÃO 14  
TEXTO I
Fragmento da canção A melhor banda de todos os 
tempos da última semana, dos Titãs:","
A melhor banda de todos os tempos da última semana
O melhor disco brasileiro de música americana
O melhor disco dos últimos anos de sucessos do passado
O maior sucesso de todos os tempos entre os dez maiores fracassos
Não importa contradição
O que importa é televisão
Dizem que não há nada que você não se acostume
Cala a boca e aumenta o volume então.
TEXTO II
No texto O fetichismo na música e a regressão da 
audição, Adorno escreve:
Aldous Huxley levantou em um de seus ensaios a 
seguinte pergunta: quem ainda se diverte realmente hoje 
num lugar de diversão? Com o mesmo direito poder-se-ia 
perguntar: para quem a música de entretenimento serve 
ainda como entretenimento? Ao invés de entreter, parece 
que tal música contribui ainda mais para o emudecimento 
dos homens, para a morte da linguagem como expressão, 
para a incapacidade de comunicação.
a aproximação entre a letra da canção e a crítica de 
Adorno indica o(a)
A lado efêmero e restritivo da indústria cultural.
B baixa renovação da indústria de entretenimento.
C influência da música americana na cultura brasileira.
D fusão entre elementos da indústria cultural e da cultura popular.
E declínio da forma musical em prol de outros meios de entretenimento.",A
15,2015,CH - Ciências Humanas,,D1,"QUESTÃO 15  
Na obra Fundamentação da metafísica dos 
costumes, Kant escreve:","
A pura lealdade na amizade, embora até o presente 
não tenha existido nenhum amigo leal, é imposta a todo 
homem, essencialmente, pelo fato de tal dever estar 
implicado como dever em geral, anteriormente a toda 
experiência, na ideia de uma razão que determina a 
vontade segundo princípios a priori.
a passagem citada expõe um pensamento caracterizado pela
A eficácia prática da razão empírica.
B transvaloração dos valores judaico-cristãos.
C recusa em fundamentar a moral pela experiência.
D comparação da ética a uma ciência de rigor matemático.
E importância dos valores democráticos nas relações de amizade.",C
16,2015,CH - Ciências Humanas,,D1,QUESTÃO 16  ,"
A conquista pelos ingleses de grandes áreas da Índia 
deu o impulso inicial à produção e venda organizada 
de ópio. A Companhia das Índias Orientais obteve o 
monopólio da compra do ópio indiano e depois vendeu 
licenças para mercadores selecionados, conhecidos como 
“mercadores nativos”. Depois de vender ópio na China, 
esses mercadores depositavam a prata que recebiam 
por ele com agentes da companhia em Cantão, em troca 
de cartas de crédito; a companhia, por sua vez, usava a 
prata para comprar chá, porcelana e outros artigos que 
seriam vendidos na Inglaterra.
A análise das trocas comerciais citadas permite 
interpretar as relações de poder que foram estabelecidas. 
a partir desse pressuposto, o processo sócio-histórico 
identificado no texto é
A a expansão político-econômica de países do Oriente, iniciada nas últimas décadas do século XX. 
B a consolidação do cenário político entreguerras, na primeira metade do século XX. 
C o colonialismo europeu, que marcou a expansão europeia no século XV.
D o imperialismo, cujo ápice ocorreu na segunda metade do século XIX.
E as libertações nacionais, ocorridas na segunda metade do século XX.",D
17,2015,CH - Ciências Humanas,,D1,"QUESTÃO 17  
Descrição da imagem: Uma representação 
cartográfica em formato circular. O Rio Tanais e o 
Mar Vermelho marcam a divisão da representação 
circular entre as metades superior e inferior. A metade 
superior do círculo está ocupada pelo continente 
asiático e contém uma ilustração do paraíso e de uma 
igreja, indicando Jerusalém, localizada no centro da 
representação cartográfica. Na metade inferior, estão 
representados em proporções iguais, lado a lado, os 
continentes africano e europeu que são divididos pelo 
Mar Mediterrâneo.
As diferentes representações cartográficas trazem 
consigo as ideologias de uma época. A representação 
destacada se insere no contexto das Cruzadas por","
A revelar aspectos da estrutura demográfica de um povo.
B sinalizar a disseminação global de mitos e preceitos políticos.
C utilizar técnicas para demonstrar a centralidade de algumas regiões.
D mostrar o território para melhor administração dos recursos naturais.
E refletir a dinâmica sociocultural associada à visão de mundo eurocêntrica.",C
18,2015,CH - Ciências Humanas,,D1,"QUESTÃO 18  
Não acho que seja possível identificar a globalização 
apenas com a criação de uma economia global, embora 
este seja seu ponto focal e sua característica mais óbvia. 
Precisamos olhar além da economia. Antes de tudo, 
a globalização depende da eliminação de obstáculos 
técnicos, não de obstáculos econômicos. Isso tornou 
possível organizar a produção, e não apenas o comércio, 
em escala internacional.
Um fator essencial para a organização da produção, na 
conjuntura destacada no texto, é a","
A criação de uniões aduaneiras.
B difusão de padrões culturais.
C melhoria na infraestrutura de transportes.
D supressão das barreiras para comercialização.
E organização de regras nas relações internacionais.",C
19,2015,CH - Ciências Humanas,,D1,"QUESTÃO 19  
Na obra Meditações, René Descartes escreve:
Após ter examinado cuidadosamente todas as 
coisas, cumpre enfim concluir e ter por constante que 
esta proposição, eu sou, eu existo, é necessariamente 
verdadeira todas as vezes que a enuncio ou que a 
concebo em meu espírito.
a proposição “eu sou, eu existo” corresponde a um dos 
momentos mais importantes na ruptura da filosofia do 
século XVII com os padrões da reflexão medieval, por","
A estabelecer o ceticismo como opção legítima.
B utilizar silogismos linguísticos como prova ontológica.
C inaugurar a posição teórica conhecida como empirismo.
D estabelecer um princípio indubitável para o conhecimento.
E questionar a relação entre a filosofia e o tema da existência de Deus.",D
20,2015,CH - Ciências Humanas,,D1,"QUESTÃO 20  
No livro A ética protestante e o espírito do 
capitalismo, Max Weber escreve:
O impulso para o ganho, a perseguição do lucro, do 
dinheiro, da maior quantidade possível de dinheiro não 
tem, em si mesma, nada que ver com o capitalismo. 
Tal impulso existe e sempre existiu. Pode-se dizer que 
tem sido comum a toda sorte e condição humanas em 
todos os tempos e em todos os países, sempre que 
se tenha apresentada a possibilidade objetiva para 
tanto. O capitalismo, porém, identifica-se com a busca 
do lucro, do lucro sempre renovado por meio da empresa 
permanente, capitalista e racional. Pois assim deve ser: 
numa ordem completamente capitalista da sociedade, 
uma empresa individual que não tirasse vantagem das 
oportunidades de obter lucros estaria condenada à 
extinção.
O capitalismo moderno, segundo Max Weber, apresenta 
como característica fundamental a","
A competitividade decorrente da acumulação de capital. 
B implementação da flexibilidade produtiva e comercial.
C ação calculada e planejada para obter rentabilidade.
D socialização das condições de produção.
E mercantilização da força de trabalho.",C
21,2015,CH - Ciências Humanas,,D1,"QUESTÃO 21  
O filósofo Auguste Comte (1798-1857) preenche sua 
doutrina com uma imagem do progresso social na qual se 
conjugam ciência e política: a ação política deve assumir 
o aspecto de uma ação científica e a política deve ser 
estudada de maneira científica (a física social). Desde que 
a Revolução Francesa favoreceu a integração do povo na 
vida social, o positivismo obstina-se no programa de uma 
comunidade pacífica. E o Estado, instituição do “reino 
absoluto da lei”, é a garantia da ordem que impede o 
retorno potencial das revoluções e engendra o progresso. 
a característica do Estado positivo que lhe permite 
garantir não só a ordem, como também o desejado 
progresso das nações, é ser","
A espaço coletivo, onde as carências e desejos da população se realizam por meio das leis.
B produto científico da física social, transcendendo e transformando as exigências da realidade.
C elemento unificador, organizando e reprimindo, se necessário, as ações dos membros da comunidade.
D programa necessário, tal como a Revolução Francesa, devendo portanto se manter aberto a novas insurreições.
E agente repressor, tendo um papel importante a cada revolução, por impor pelo menos um curto período de ordem.",C
22,2015,CH - Ciências Humanas,,D1,"QUESTÃO 22  
Descrição da imagem: 
Tabela intitulada  
Estimativa do número de escravos africanos desembarcados no Brasil entre os anos de 1846 a 
1852, em que consta o ano e o número de escravos africanos desembarcados no Brasil:
1846: 64 262 escravos
1847: 75 893 escravos
1848: 76 338 escravos
1849: 70 827 escravos
1850: 37 672 escravos
1851: 7 058 escravos
1852: 1 234 escravos
a mudança apresentada na tabela é reflexo da Lei 
Eusébio de Queiróz que, em 1850,","
A aboliu a escravidão no território brasileiro.
B definiu o tráfico de escravos como pirataria.
C elevou as taxas para importação de escravos.
D libertou os escravos com mais de 60 anos.
E garantiu o direito de alforria aos escravos.",B
23,2015,CH - Ciências Humanas,,D1,"QUESTÃO 23  
O acúmulo gradual de sais nas camadas superiores 
do solo, um processo chamado salinização, retarda o 
crescimento das safras, diminui a produção das culturas 
e, consequentemente, mata as plantas e arruína o solo. ","
A salinização mais grave ocorre na Ásia, em especial na 
China, na Índia e no Paquistão.
O fenômeno descrito no texto representa um grande 
impacto ambiental em áreas agrícolas e tem como causa 
direta o(a)
A rotação de cultivos.
B associação de culturas.
C plantio em curvas de nível.
D manipulação genética das plantas.
E instalação de sistemas de irrigação.",E
24,2015,CH - Ciências Humanas,,D1,"QUESTÃO 24  
Descrição da imagem: 
Gráfico intitulado 
População residente, por situação do domicílio no Brasil de 1940 a 2000, que mostra o número de 
habitantes, em milhões de residentes, na zona urbana e na zona rural nesse período.
1940: 12,9 na urbana e 28,3 na rural. 
1950: 18,8 na urbana e 33,2 na rural. 
1960: 31,3 na urbana e 38,8 na rural.
1970: 52,1 na urbana e 41,1 na rural.
1980: 80,4 na urbana e 38,6 na rural.
1990: 111 na urbana e 35,8 na rural.
2000: 138 na urbana e 31,8 na rural.
O processo indicado no gráfico demonstra um aumento 
significativo da população urbana em relação à população 
rural no Brasil. Esse fenômeno pode ser explicado pela","
A atração de mão de obra pelo setor produtivo concentrado nas áreas urbanas.
B manutenção da instabilidade climática nas áreas rurais.
C concentração da oferta de ensino nas áreas urbanas.
D inclusão da população das áreas urbanas em programas assistenciais.
E redução dos subsídios para os setores da economia localizados nas áreas rurais.",A
25,2015,CH - Ciências Humanas,,D1,"QUESTÃO 25  
Os nossos ancestrais dedicavam-se à caça, à 
pesca e à coleta de frutas e vegetais, garantindo sua 
subsistência, porque ainda não conheciam as práticas de 
agricultura e pecuária. Uma vez esgotados os alimentos, 
viam-se obrigados a transferir o acampamento para 
outro lugar.
O texto refere-se ao movimento migratório denominado","
A sedentarismo.
B transumância.
C êxodo rural.
D nomadismo.
E pendularismo.",D
26,2015,CH - Ciências Humanas,,D1,"QUESTÃO 26  
Colonizar, afirmava, em 1912, um eminente jurista, 
“é relacionar-se com os países novos para tirar benefícios 
dos recursos de qualquer natureza desses países, 
aproveitá-los no interesse nacional, e ao mesmo tempo 
levar às populações primitivas as vantagens da cultura 
intelectual, social, científica, moral, artística, literária, 
comercial e industrial, apanágio das raças superiores. ","
A colonização é, pois, um estabelecimento fundado em 
país novo por uma raça de civilização avançada, para 
realizar o duplo fim que acabamos de indicar”.
a definição de colonização apresentada no texto tinha a 
função ideológica de
A dissimular a prática da exploração mediante a ideia de civilização.
B compensar o saque das riquezas mediante a educação formal dos colonos.
C formar uma identidade colonial mediante a recuperação de sua ancestralidade.
D reparar o atraso da Colônia mediante a incorporação dos hábitos da Metrópole.
E promover a elevação cultural da Colônia mediante a incorporação de tradições metropolitanas.",A
27,2015,CH - Ciências Humanas,,D1,"QUESTÃO 27  
TEXTO I
Não é possível passar das trevas da ignorância para a 
luz da ciência a não ser lendo, com um amor sempre mais 
vivo, as obras dos Antigos. Ladrem os cães, grunhem os 
porcos! Nem por isso deixarei de ser um seguidor dos 
Antigos. Para eles irão todos os meus cuidados e, todos 
os dias, a aurora me encontrará entregue ao seu estudo.
TEXTO II","
A nossa geração tem arraigado o defeito de recusar 
admitir tudo o que parece vir dos modernos. Por isso, 
quando descubro uma ideia pessoal e quero torná-la 
pública, atribuo-a a outrem e declaro: — Foi fulano de tal 
que o disse, não sou eu. E para que acreditem totalmente 
nas minhas opiniões, digo: — O inventor foi fulano de tal, 
não sou eu.
Nos textos são apresentados pontos de vista distintos 
sobre as mudanças culturais ocorridas no século XII no 
Ocidente. Comparando os textos, os autores discutem 
o(a)
A produção do conhecimento face à manutenção dos argumentos de autoridade da Igreja.
B caráter dinâmico do pensamento laico frente à estagnação dos estudos religiosos.
C surgimento do pensamento científico em oposição à tradição teológica cristã.
D desenvolvimento do racionalismo crítico ao opor fé e razão.
E construção de um saber teológico científico.",A
28,2015,CH - Ciências Humanas,,D1,"QUESTÃO 28  
Decreto-lei 3.509, de 12 de setembro de 1865
Art. 1º – O cidadão guarda-nacional que por si apresentar outra pessoa para o serviço do Exército por tempo de 
nove anos, com a idoneidade regulada pelas leis militares, ficará isento não só do recrutamento, senão também do 
serviço da Guarda Nacional. O substituído é responsável por o que o substituiu, no caso de deserção.
No artigo, tem-se um dos mecanismos de formação dos “Voluntários da Pátria”, encaminhados para lutar na Guerra do 
Paraguai. Tal prática passou a ocorrer com muita frequência no Brasil nesse período e indica o(a)","
A forma como o Exército brasileiro se tornou o mais bem equipado da América do Sul.
B incentivo dos grandes proprietários à participação dos seus filhos no conflito.
C solução adotada pelo país para aumentar o contingente de escravos no conflito.
D envio de escravos para os conflitos armados, visando sua qualificação para o trabalho.
E fato de que muitos escravos passaram a substituir seus proprietários em troca de liberdade.",E
29,2015,CH - Ciências Humanas,,D1,"QUESTÃO 29  
Descrição da imagem: Uma charge mostra o dia amanhecendo. Um homem que segura uma lista do TRE 
e um mesário que segura uma urna estão abrindo a porta da Seção Eleitoral. Ao lado da porta, um eleitor está 
sentado em um banquinho com um rádio na mão e o seu título de eleitor. 
O primeiro homem pergunta ao eleitor: 
— ... E o senhor não cansou esperando a hora de votar pra presidente? 
O eleitor responde: 
— Não! Me distraí ouvindo as notícias: o assassinato do Kennedy, a guerra do Vietname, o surgimento dos 
Beatles, a chegada do homem na Lua, a invenção do transístor e do microcomputador, os conflitos do Oriente 
Médio, o surgimento da aids, a guerra das Malvinas, a Perestroika na Rússia, o fim do muro de Berlim... 
Ao lado do eleitor, riscos na parede revelam que o tempo de espera foi de 29 anos.
O diálogo entre os personagens da charge evidencia, no Brasil, a(s)","
A reinserção do país na economia globalizada.
B transformações políticas na vigência do Estado Novo.
C alterações em áreas estratégicas para o desenvolvimento do país.
D suspensão das eleições legislativas durante o período da Ditadura Militar.
E volta da democracia após um período sem eleições diretas para o Executivo Federal.",E
30,2015,CH - Ciências Humanas,,D1,"QUESTÃO 30  
Na obra A república, Platão escreve:
Suponha homens numa morada subterrânea, em 
forma de caverna, cuja entrada, aberta à luz, se estende 
sobre todo o comprimento da fachada; eles estão lá 
desde a infância, as pernas e o pescoço presos por 
correntes, de tal sorte que não podem trocar de lugar e 
só podem olhar para frente, pois os grilhões os impedem 
de voltar a cabeça; a luz de uma fogueira acesa ao 
longe, numa elevada do terreno, brilha por detrás deles; 
entre a fogueira e os prisioneiros, há um caminho 
ascendente; ao longo do caminho, imagine um pequeno 
muro, semelhante aos tapumes que os manipuladores 
de marionetes armam entre eles e o público e sobre os 
quais exibem seus prestígios.
Essa narrativa de Platão é uma importante manifestação 
cultural do pensamento grego antigo, cuja ideia central, 
do ponto de vista filosófico, evidencia o(a)","
A caráter antropológico, descrevendo as origens do homem primitivo.
B sistema penal da época, criticando o sistema carcerário da sociedade ateniense.
C vida cultural e artística, expressa por dramaturgos trágicos e cômicos gregos.
D sistema político elitista, provindo do surgimento da pólis e da democracia ateniense.
E teoria do conhecimento, expondo a passagem do mundo ilusório para o mundo das ideias.",E
31,2015,CH - Ciências Humanas,,D1,"QUESTÃO 31  
No livro A natureza do bem, Agostinho escreve:
Se os nossos adversários, que admitem a existência 
de uma natureza não criada por Deus, o Sumo Bem, 
quisessem admitir que essas considerações estão certas, 
deixariam de proferir tantas blasfêmias, como a de atribuir 
a Deus tanto a autoria dos bens quanto dos males. Pois 
sendo Ele fonte suprema da Bondade, nunca poderia ter 
criado aquilo que é contrário à sua natureza.
Para Agostinho, não se deve atribuir a Deus a origem do 
mal porque","
A o surgimento do mal é anterior à existência de Deus.
B o mal, enquanto princípio ontológico, independe de Deus.
C Deus apenas transforma a matéria, que é, por natureza, má.
D por ser bom, Deus não pode criar o que lhe é oposto, o mal.
E Deus se limita a administrar a dialética existente entre o bem e o mal.",D
32,2015,CH - Ciências Humanas,,D1,"QUESTÃO 32  
Em 1960, os 20% mais ricos da população mundial 
dispunham de um capital trinta vezes mais elevado do 
que o dos 20% mais pobres, o que já era escandaloso. 
Mas, ao invés de melhorar, a situação ainda se agravou. 
Hoje, o capital dos ricos em relação ao dos pobres é, não 
mais trinta, mas oitenta e duas vezes mais elevado.
Que característica socioeconômica está expressa no 
texto?","
A Expansão demográfica.
B Homogeneidade social.
C Concentração de renda.
D Desemprego conjuntural.
E Desenvolvimento econômico.",C
33,2015,CH - Ciências Humanas,,D1,"QUESTÃO 33  
Mediante o Código de Posturas de 1932, o poder 
público enumera e prevê, para os habitantes de Fortaleza, 
uma série de proibições condicionadas pela hora: após 
as 22 horas era vetada a emissão de sons em volume 
acentuado. O uso de buzinas, sirenes, vitrolas, motores 
ou qualquer objeto que produzisse barulho seria punido 
com multa. No início dos anos 1940 o último bonde partia 
da Praça do Ferreira às 23 horas.
Como Fortaleza, muitas capitais brasileiras 
experimentaram, na primeira metade do século XX, um 
novo tipo de vida urbana, marcado por condutas que 
evidenciam uma","
A experiência temporal regida pelo tempo orgânico e pessoal.
B experiência que flexibilizava a obediência ao tempo do relógio.
C relação de códigos que estimulavam o trânsito de pessoas na cidade.
D normatização do tempo com vistas à disciplina dos corpos na cidade.
E cultura urbana capaz de conviver com diferentes experiências temporais.",D
